aX,aY,aZ,gX,gY,gZ
0.119,0.901,0.313,-1.038,0.916,0
0.116,0.892,0.321,2.075,0.854,0.244
0.116,0.893,0.337,0.732,0.732,0.305
0.115,0.902,0.331,0.061,0.854,0.244
0.118,0.89,0.34,0.793,1.099,-0.061
0.12,0.897,0.332,0.244,0.671,0.305
0.122,0.9,0.318,0,1.404,0.488
0.119,0.898,0.34,-1.038,0.549,0.549
0.118,0.899,0.327,1.099,1.038,0.916
0.12,0.892,0.321,0.854,1.038,-0.183
0.12,0.895,0.338,-0.732,0.671,-0.61
0.118,0.902,0.322,0.305,1.587,0.244
0.118,0.882,0.336,1.892,0.427,0.305
0.128,0.906,0.337,1.526,-0.305,0.305
0.126,0.894,0.333,2.991,0.61,0.61
,,,,,
0.473,0.281,0.756,44.25,-5.92,2.38
0.036,1.077,0.365,-23.987,-4.15,0.61
0.103,0.667,0.391,37.659,7.141,9.399
0.157,0.983,0.434,-10.315,2.625,-10.376
0.107,0.826,0.452,3.845,-5.554,11.047
0.146,0.836,0.422,1.587,0.061,-4.089
0.119,0.855,0.425,-2.136,-3.052,0.488
0.102,0.835,0.402,1.343,-1.831,-0.244
0.124,0.866,0.399,-4.517,-0.854,-3.784
0.099,0.858,0.425,-0.549,-1.648,-0.854
0.117,0.864,0.416,0.061,1.16,-1.526
0.121,0.874,0.412,0.244,0.427,0.183
0.118,0.863,0.412,-0.61,0.732,0.061
0.126,0.853,0.422,0.61,0.732,0.061
0.118,0.852,0.401,0.793,0.061,1.038
0.122,0.855,0.412,0.854,0.854,-1.404
0.13,0.855,0.414,0.244,0.488,0.061
0.121,0.862,0.415,0.244,0.854,0.366
0.118,0.86,0.413,0,0.61,0.366
0.122,0.859,0.416,0.183,0.671,0
0.12,0.858,0.414,0.854,0.183,0.366
0.125,0.86,0.416,-0.366,1.099,-0.244
0.12,0.857,0.413,0.122,0.732,-0.427
0.116,0.852,0.416,0.854,0.244,0.305
0.121,0.864,0.409,0.305,0.916,0.61
0.121,0.859,0.409,-0.427,-0.061,0.061
0.125,0.854,0.41,-0.061,0.61,0
0.117,0.847,0.409,0.244,-0.061,-0.488
0.121,0.852,0.417,0.122,0.244,-0.488
0.121,0.86,0.41,0.549,0.305,0.244
0.124,0.862,0.413,0.061,0.61,-0.305
0.118,0.867,0.409,0.183,0.305,0.244
0.119,0.86,0.41,0.305,1.038,-0.366
0.117,0.853,0.408,1.526,0.732,-0.061
0.116,0.851,0.416,0.854,0.122,0.488
0.121,0.856,0.415,0.122,0.854,0.427
0.126,0.852,0.415,-0.061,0.977,-0.488
0.118,0.869,0.411,0,0.671,0.366
0.114,0.864,0.411,0.061,0.732,0.244
0.124,0.864,0.415,0.488,0.732,-0.183
0.12,0.856,0.411,0.854,0.549,0.916
0.119,0.858,0.406,0.732,0.305,0.549
0.118,0.857,0.417,0.427,0.427,0.549
0.118,0.86,0.411,0.305,1.282,0.793
0.126,0.862,0.405,1.099,0.977,0.183
0.127,0.864,0.408,0.061,0.793,0.183
0.116,0.855,0.416,0.488,1.16,0.977
0.119,0.851,0.408,1.099,0.977,1.099
0.116,0.858,0.406,0.977,0.793,-0.061
0.115,0.864,0.409,1.526,1.526,0.488
0.12,0.862,0.423,1.221,0.916,0.488
0.114,0.857,0.416,0.671,0.061,1.16
0.117,0.848,0.412,0.671,0.427,0.305
0.123,0.86,0.416,-0.122,0.427,0.305
0.115,0.857,0.409,0.671,0.549,0.549
0.122,0.859,0.406,-0.183,1.038,0
0.121,0.853,0.418,0.977,0.671,-0.183
0.119,0.861,0.407,0.793,1.038,0.366
0.116,0.858,0.411,0.427,0.366,0.061
0.117,0.854,0.415,0.488,0.549,-0.244
0.117,0.856,0.41,0.671,1.038,0.122
0.111,0.863,0.409,0.061,0.732,-0.183
0.114,0.852,0.409,1.343,0.549,0
0.115,0.859,0.407,0.427,1.099,0.427
,,,,,
0.085,1.056,0.459,-67.017,-15.686,-2.441
-0.207,1.171,-0.008,-46.692,-11.23,19.653
0.226,0.754,0.364,50.903,-13,-7.568
0.143,0.894,0.33,-19.409,3.113,3.296
0.142,0.915,0.32,20.203,-1.648,-0.305
0.12,0.911,0.295,-9.277,3.845,-0.732
0.09,0.851,0.31,7.202,2.441,-1.404
0.106,0.907,0.316,-1.709,1.953,-1.221
0.119,0.897,0.314,0.732,4.456,-1.16
0.105,0.899,0.344,2.686,3.784,0.305
0.125,0.917,0.326,-2.441,4.272,-0.061
0.123,0.896,0.34,-1.099,2.502,0.488
0.104,0.898,0.335,-0.305,0.244,0.244
0.118,0.894,0.332,-0.427,0,-0.916
0.118,0.902,0.319,-0.793,-0.061,-0.61
0.117,0.898,0.312,-1.038,1.16,0.183
0.114,0.911,0.312,-2.991,1.77,-1.892
0.112,0.894,0.32,1.282,0.793,-1.282
0.118,0.912,0.312,0,1.831,-0.366
0.119,0.902,0.321,0.916,-0.061,-0.305
0.117,0.884,0.334,0.916,0.549,0.122
0.122,0.902,0.323,-0.732,0.305,-0.305
0.111,0.894,0.311,3.479,0.122,0.977
0.127,0.899,0.326,0.366,1.099,-0.122
0.101,0.895,0.327,-0.366,0.305,0
0.119,0.902,0.317,0,0,0.671
0.127,0.891,0.323,-0.732,0.671,0.488
0.115,0.911,0.327,0.793,0.549,0.366
0.115,0.892,0.318,1.465,0.244,0.305
0.117,0.9,0.315,0.305,1.038,0
0.109,0.894,0.33,1.892,0.183,0.793
0.118,0.898,0.319,0.183,1.038,0.366
0.119,0.889,0.324,2.502,0.244,0.549
0.119,0.902,0.32,-1.099,0.732,-0.183
0.112,0.906,0.324,0.793,0.793,0.366
0.113,0.893,0.323,2.991,0.793,0.366
0.118,0.905,0.324,0.305,1.892,0.244
0.121,0.905,0.318,-0.061,0.977,0.732
0.119,0.893,0.328,1.038,1.221,0.732
0.119,0.903,0.316,0.427,0.916,0.549
0.115,0.889,0.334,2.197,0.366,0.427
0.121,0.89,0.323,0.549,1.77,0.977
0.116,0.901,0.325,0.549,0.854,0.305
0.12,0.897,0.325,0.977,0.244,0.122
0.128,0.895,0.324,0.977,1.099,0.916
0.114,0.894,0.327,0.244,0.305,0.549
0.113,0.89,0.321,0.549,0.671,0.305
0.126,0.903,0.318,0.916,0.549,-0.488
0.113,0.899,0.325,0.793,0.305,0.61
0.116,0.89,0.324,-0.305,0.977,0.366
0.116,0.893,0.334,-0.793,0.305,-0.305
0.118,0.906,0.321,-0.854,1.16,0.305
0.111,0.889,0.325,1.343,0.549,0.366
0.115,0.901,0.322,-0.732,0.671,0.305
0.12,0.892,0.323,0.488,1.099,0.366
0.123,0.894,0.329,-0.366,0.854,0.427
0.111,0.923,0.301,-1.831,1.404,0.61
0.114,0.883,0.33,1.343,0.427,-0.549
0.117,0.898,0.321,0.122,0.916,0.122
0.117,0.904,0.322,1.343,1.282,0.732
0.113,0.898,0.321,0.122,0.671,0.793
0.121,0.896,0.328,1.587,0.122,0.183
0.109,0.89,0.324,1.404,0.488,0.61
0.107,0.896,0.321,0.61,0.793,0.061
,,,,,
0.665,0.381,0.808,37.231,3.113,-1.099
-0.242,0.86,0.427,-18.921,-24.231,-4.639
0.102,0.805,0.307,24.963,1.709,4.822
0.126,0.927,0.386,-5.188,-0.549,-10.925
0.086,0.851,0.422,2.686,-6.287,8.301
0.131,0.898,0.379,1.221,0.916,-3.174
0.12,0.86,0.418,1.221,-2.136,1.16
0.101,0.85,0.41,2.319,-0.488,1.77
0.133,0.869,0.381,-0.549,1.587,-2.869
0.107,0.86,0.403,0.916,-0.671,0.549
0.107,0.864,0.397,1.221,1.16,-1.038
0.116,0.876,0.402,1.77,-0.183,-0.305
0.107,0.866,0.406,0.061,1.099,0.488
0.115,0.864,0.399,2.38,1.343,-0.427
0.112,0.864,0.406,1.526,0.366,0.366
0.112,0.854,0.41,0.977,0.305,-0.305
0.121,0.863,0.407,0.183,0.793,-0.61
0.117,0.872,0.403,0.244,0.854,-0.305
0.11,0.855,0.406,0.61,0.427,-0.061
0.116,0.867,0.395,1.038,0.549,-0.183
0.114,0.865,0.408,0.305,0.732,-0.122
0.116,0.863,0.399,0.61,1.038,0.549
0.115,0.862,0.397,0.549,0.671,-0.061
0.118,0.852,0.411,0.183,0.488,0.061
0.119,0.859,0.404,1.648,0.977,0.305
0.115,0.859,0.401,1.038,0.732,-0.122
0.116,0.862,0.41,0.977,0.305,0
0.117,0.874,0.407,1.038,0.366,0.244
0.116,0.869,0.403,-0.488,1.221,0.122
0.122,0.86,0.407,0.549,0.916,-1.099
0.116,0.859,0.405,0.549,1.343,0.305
0.117,0.868,0.402,-0.183,0.244,-0.366
0.117,0.866,0.415,0.671,0.549,0.183
0.121,0.87,0.405,0.122,1.099,-0.183
0.119,0.865,0.407,0.061,0.183,0.244
0.12,0.867,0.401,0.366,0.488,0
0.122,0.864,0.403,0.427,0.854,0
0.115,0.862,0.396,-0.61,0.854,0.61
0.111,0.852,0.403,0.793,0.366,-0.061
0.122,0.869,0.403,0.061,0.549,-0.549
0.118,0.868,0.407,0.549,1.099,0.61
0.117,0.864,0.399,0.854,0.977,0.366
0.12,0.872,0.404,-0.122,0.671,0.549
0.117,0.866,0.407,-0.244,0.793,0.732
0.122,0.871,0.396,0.183,0.916,0.427
0.121,0.857,0.401,1.465,0.854,0.244
0.12,0.859,0.4,0.61,1.282,-0.366
0.117,0.862,0.403,1.465,0.977,0.732
0.112,0.856,0.406,1.282,1.038,0.488
0.119,0.865,0.402,0.488,1.099,-0.061
0.122,0.865,0.407,0.244,1.099,0.122
0.118,0.865,0.405,-0.061,0.916,0.366
0.119,0.863,0.4,0.305,0.854,-0.244
0.121,0.864,0.399,-0.427,1.099,-0.183
0.117,0.856,0.404,1.16,0.916,0.244
0.116,0.857,0.404,1.282,1.038,0
0.118,0.865,0.41,0.61,0.916,-0.061
0.115,0.865,0.403,0.916,0.854,0.793
0.116,0.868,0.406,0.977,0.793,-0.183
0.118,0.865,0.406,0.122,0.366,0.793
0.116,0.864,0.407,0.549,0.488,0.671
0.122,0.866,0.398,0.183,0.916,0.122
0.119,0.864,0.408,-0.488,0.183,-0.61
0.119,0.867,0.404,0.488,0.488,-0.305
,,,,,
0.232,0.727,0.437,-42.053,-12.756,-1.648
-0.101,0.873,0.309,-28.381,-12.329,13.489
0.072,1.118,0.12,-22.705,3.296,5.676
0.052,0.786,0.406,21.301,-8.911,-0.488
0.087,0.878,0.385,8.362,-1.526,5.554
0.12,0.903,0.26,-6.287,4.089,0.488
0.104,0.872,0.311,9.155,3.418,-1.221
0.078,0.925,0.311,-9.033,4.333,-0.366
0.124,0.914,0.315,2.38,3.479,-1.648
0.096,0.929,0.337,-0.183,1.77,0.244
0.091,0.891,0.335,1.587,2.38,0.61
0.109,0.906,0.304,1.587,0.732,0.488
0.094,0.889,0.332,2.38,0.183,0.305
0.1,0.903,0.324,-0.549,0.488,0.61
0.112,0.908,0.324,-0.61,0.549,-0.244
0.104,0.899,0.312,1.953,0.671,-0.305
0.1,0.896,0.32,1.404,1.099,-0.671
0.107,0.918,0.315,-2.258,1.343,-0.854
0.098,0.903,0.322,0.732,0.854,0
0.103,0.91,0.322,0.732,0.488,0
0.109,0.905,0.322,-0.183,1.038,0.549
0.099,0.9,0.327,0.61,0.183,0.854
0.106,0.903,0.315,-2.625,-0.183,-0.366
0.108,0.911,0.308,-2.258,0.427,-0.61
0.1,0.903,0.325,1.282,0.977,-0.427
0.104,0.899,0.32,2.686,2.014,-0.427
0.106,0.897,0.315,0.183,0.549,-0.244
0.103,0.91,0.319,-1.465,0.916,-0.549
0.111,0.905,0.319,0.427,0.854,-1.038
0.106,0.886,0.328,-0.244,1.038,-0.549
0.109,0.909,0.318,0.854,0.427,0.183
0.103,0.883,0.323,1.465,0.244,-0.061
0.105,0.902,0.306,-0.61,1.343,-1.343
0.11,0.885,0.323,1.404,0.122,-1.892
0.114,0.897,0.318,-0.122,1.221,-2.136
0.113,0.906,0.311,-0.305,2.197,-1.343
0.111,0.904,0.319,0.183,1.038,-1.038
0.114,0.906,0.32,-0.488,1.404,-0.244
0.112,0.912,0.317,-1.221,0.854,0.488
0.113,0.91,0.324,0.427,0.366,1.16
0.111,0.901,0.322,0.916,0.427,1.526
0.117,0.906,0.31,-0.732,1.099,1.526
0.104,0.888,0.313,0.488,0.122,0.61
0.118,0.901,0.313,1.465,0.916,-0.183
0.111,0.897,0.309,0.854,0.671,0.61
0.109,0.903,0.313,1.16,1.404,0.671
0.115,0.896,0.329,2.441,0.366,0.488
0.114,0.906,0.322,-1.404,1.16,0.244
0.109,0.897,0.323,2.075,1.16,0.793
0.103,0.907,0.313,0.549,0.732,0.854
0.114,0.899,0.325,-0.183,0.977,0.244
0.104,0.902,0.319,1.587,0.244,0.977
0.109,0.902,0.304,0.854,1.099,1.404
0.118,0.901,0.326,2.075,0.244,0.183
0.107,0.907,0.319,-0.183,0.916,0.366
0.111,0.905,0.312,-0.244,1.526,0.488
0.102,0.901,0.326,0.732,0.244,0.122
0.107,0.905,0.316,-0.244,1.16,0.366
0.11,0.896,0.327,0.671,0.549,0.732
0.106,0.898,0.319,0.366,0.61,0.61
0.113,0.9,0.326,0.793,0.793,0.61
0.108,0.89,0.317,1.038,-0.122,0.427
0.112,0.897,0.317,-15.442,0.977,-0.488
0.109,0.903,0.317,-0.488,1.282,-0.793
,,,,,
0.484,0.403,0.836,40.649,2.869,-7.385
-0.004,1.073,0.326,-7.263,-2.686,-7.019
0.084,0.779,0.338,26.306,1.648,3.845
0.113,0.941,0.401,-6.714,-1.526,-5.859
0.107,0.846,0.412,6.531,-2.991,8.667
0.141,0.862,0.405,1.648,-2.991,-1.831
0.115,0.865,0.396,1.16,-2.93,3.296
0.116,0.846,0.409,0.427,-0.488,-0.244
0.121,0.875,0.391,-1.16,-1.587,-0.977
0.101,0.849,0.402,0.183,-1.343,-0.061
0.108,0.85,0.4,1.709,-0.732,-1.038
0.116,0.875,0.391,-0.305,-0.916,-0.488
0.108,0.864,0.399,1.526,1.404,0.427
0.109,0.864,0.403,0.854,0,-0.61
0.117,0.869,0.396,0.122,1.038,-0.305
0.114,0.879,0.395,-0.793,0.61,-0.366
0.112,0.876,0.396,0.549,0.916,-0.061
0.113,0.868,0.4,0.427,1.221,-0.488
0.113,0.868,0.4,1.587,0.427,0.549
0.111,0.862,0.399,0.305,0.61,0.488
0.114,0.866,0.398,0.427,0.549,0.366
0.113,0.864,0.396,0.183,0.61,0.549
0.117,0.872,0.398,2.014,0.732,-0.244
0.114,0.867,0.401,0.549,0.977,0.183
0.116,0.865,0.402,0.488,0.732,0.183
0.111,0.865,0.402,0.183,0.793,0.61
0.115,0.869,0.406,0.549,0.732,-0.061
0.113,0.862,0.398,1.465,0.488,0.732
0.111,0.869,0.408,1.099,0.854,0.122
0.12,0.866,0.4,-0.061,0.549,0.427
0.117,0.866,0.397,1.038,0.793,0.122
0.108,0.866,0.395,0.549,0.61,0.488
0.106,0.863,0.402,0.549,-0.305,0.183
0.115,0.865,0.4,0.427,0.977,0.244
0.111,0.871,0.4,0.488,0.977,0
0.109,0.869,0.398,0.488,0.916,0
0.115,0.868,0.404,1.038,0.549,0.366
0.108,0.871,0.401,0.183,1.038,1.038
0.115,0.875,0.397,0.916,0.549,0.244
0.113,0.867,0.401,-0.488,0.122,0.183
0.113,0.86,0.402,0.488,1.282,0.244
0.11,0.858,0.398,2.38,1.038,0.671
0.109,0.868,0.404,0.244,0.061,-0.488
0.12,0.885,0.398,-0.244,0.977,0.244
0.113,0.872,0.399,0,0.854,-0.061
0.114,0.875,0.406,-0.427,1.16,-0.122
0.109,0.872,0.395,0.122,0.977,1.099
0.111,0.87,0.403,0.183,0.732,-0.183
0.119,0.867,0.405,0.671,0.671,1.099
0.115,0.861,0.394,-0.061,0.427,0.61
0.112,0.853,0.4,-15.32,0.61,-0.305
0.114,0.869,0.405,0.061,0.244,-0.366
0.114,0.871,0.397,0.732,1.099,-0.122
0.109,0.867,0.4,0.244,0.916,0.122
0.107,0.871,0.405,0.366,0.366,0.488
0.109,0.865,0.4,0.671,0.916,0.427
0.113,0.87,0.398,1.221,1.038,0.793
0.11,0.86,0.4,0.916,0.732,0
0.117,0.87,0.399,1.953,2.075,-0.244
0.107,0.86,0.4,1.221,1.282,0.732
0.109,0.86,0.404,1.221,0.854,0.671
0.115,0.863,0.404,-0.244,1.221,0.793
0.113,0.871,0.401,0,0.977,-0.366
0.11,0.863,0.399,0.122,0.916,0.732
,,,,,
0.113,1.031,0.369,-8.789,2.563,2.869
0.279,0.56,0.575,-52.612,-1.892,0.183
-0.108,0.785,0.398,-48.889,-19.958,9.949
-0.044,0.96,0.279,-2.258,0.61,19.287
0.25,0.89,0.336,18.677,4.639,4.15
0.038,0.844,0.412,7.324,-4.944,5.737
0.099,0.914,0.319,5.798,1.709,4.517
0.118,0.876,0.333,9.766,4.15,-3.174
0.077,0.908,0.292,-9.705,-1.648,-2.991
0.109,0.913,0.319,-0.549,1.16,-5.615
0.065,0.92,0.313,-6.836,-2.136,-2.136
0.074,0.887,0.285,1.16,0.061,-0.671
0.074,0.916,0.295,-1.343,0.732,-0.854
0.079,0.916,0.289,2.075,1.648,0.977
0.096,0.895,0.327,0.244,1.526,-0.61
0.083,0.919,0.316,-1.16,0.244,-0.244
0.09,0.906,0.3,-0.427,1.831,-0.061
0.082,0.911,0.312,-2.197,-0.488,-1.282
0.081,0.942,0.287,-0.183,1.221,-0.427
0.09,0.888,0.315,2.075,0.732,-1.038
0.085,0.901,0.294,1.526,1.404,-0.061
0.091,0.903,0.301,1.465,1.709,-0.061
0.088,0.901,0.32,2.136,0.793,-0.488
0.089,0.918,0.305,0.061,1.465,-0.366
0.091,0.895,0.314,0.427,0.427,-1.038
0.09,0.915,0.304,-0.305,0.671,-0.549
0.092,0.911,0.307,0.244,0.122,-0.793
0.094,0.906,0.308,-0.793,0.854,-0.244
0.095,0.902,0.306,-0.122,0.305,-0.244
0.089,0.912,0.309,-0.244,0.427,-0.305
0.092,0.907,0.302,1.587,0.488,0.305
0.092,0.911,0.311,0.305,0.854,0.427
0.097,0.91,0.312,0.183,0.305,0.305
0.088,0.919,0.302,0.427,0.916,0.916
0.094,0.901,0.302,0.366,0.488,0.183
0.095,0.915,0.303,-0.122,0.977,-0.488
0.089,0.909,0.301,0.61,0.793,0.244
0.102,0.898,0.304,1.831,0,0.183
0.092,0.925,0.298,-2.93,0.671,-0.244
0.087,0.89,0.315,2.258,0.305,0.122
0.094,0.903,0.307,-1.038,1.282,-1.038
0.096,0.918,0.301,-0.427,1.099,-0.366
0.088,0.916,0.306,0.977,0.244,0.61
0.091,0.911,0.307,0.793,1.038,0.061
0.087,0.907,0.304,1.526,0.122,1.221
0.088,0.915,0.288,1.282,0.793,1.099
0.09,0.897,0.303,1.648,0.549,-0.671
0.093,0.915,0.301,2.625,1.709,-0.244
0.094,0.905,0.31,-0.122,1.16,-0.122
0.094,0.902,0.316,0.916,0.549,-0.183
0.096,0.912,0.305,0.977,1.16,-0.183
0.091,0.912,0.307,-0.305,0.549,0.061
0.094,0.908,0.304,1.587,1.099,0.366
0.099,0.907,0.304,1.404,0.977,-0.061
0.091,0.903,0.313,0.916,0.61,0.854
0.094,0.904,0.305,0.916,1.221,0.061
0.099,0.913,0.31,0,1.099,-0.549
0.092,0.906,0.313,0.183,0.488,0.793
0.094,0.901,0.304,-0.427,1.099,0.244
0.098,0.909,0.309,-0.977,0.854,-0.488
0.093,0.906,0.306,-0.305,0.488,0.854
0.093,0.908,0.298,-0.183,0.732,0.61
0.101,0.904,0.317,0.793,0.244,0
0.097,0.919,0.305,-0.671,0.793,0.305
,,,,,
0.464,0.523,0.703,28.137,-15.686,-21.851
0.059,1.101,0.343,-2.441,1.465,2.441
0.068,0.78,0.338,21.118,-2.258,-0.122
0.075,0.968,0.423,-7.08,-2.502,-4.578
0.11,0.849,0.413,-0.366,-4.333,3.296
0.123,0.871,0.382,2.136,-3.845,1.099
0.114,0.874,0.373,4.822,-0.427,1.953
0.105,0.839,0.395,1.099,1.526,-0.122
0.108,0.863,0.388,0.427,0.61,-2.014
0.104,0.861,0.4,-1.343,1.221,-1.526
0.108,0.871,0.395,0.732,1.16,-1.404
0.109,0.884,0.382,1.038,1.099,-0.671
0.106,0.876,0.386,1.038,0.977,0.488
0.111,0.864,0.392,1.221,1.16,0.061
0.111,0.872,0.385,0.732,1.526,0.732
0.108,0.865,0.394,0.671,0.488,0.427
0.112,0.868,0.399,1.404,0.488,0.305
0.112,0.872,0.396,1.953,0.916,0.549
0.11,0.866,0.402,1.282,1.16,0.122
0.116,0.863,0.399,0.366,0.244,-0.305
0.118,0.883,0.393,-0.549,0.244,-0.183
0.111,0.876,0.394,-0.122,1.038,1.038
0.103,0.864,0.395,1.465,0.366,0.183
0.108,0.876,0.402,0.305,0.488,-0.183
0.11,0.86,0.399,2.319,0.732,0.427
0.113,0.879,0.393,1.221,0.977,0.61
0.11,0.874,0.394,0.244,0.916,1.099
0.105,0.858,0.403,0.793,0.305,-0.366
0.115,0.87,0.402,0.61,1.221,-0.244
0.109,0.876,0.395,-0.061,0.732,-0.427
0.109,0.879,0.398,0.122,0.549,0.061
0.111,0.878,0.389,0.244,0.793,0.244
0.109,0.869,0.39,0.793,0.244,0.732
0.11,0.871,0.394,-1.099,0.366,0.366
0.111,0.873,0.395,0.305,0.793,0.549
0.109,0.874,0.395,0.183,0.671,0.061
0.109,0.87,0.396,-0.488,0.916,0.244
0.11,0.866,0.392,0.916,0.427,-0.183
0.112,0.875,0.396,0.366,1.038,0.427
0.104,0.865,0.404,-0.305,0.549,0.366
0.112,0.865,0.398,1.099,0.732,0.183
0.116,0.876,0.388,0.244,0.732,0.366
0.115,0.873,0.392,0.122,1.16,-0.183
0.104,0.875,0.394,0.549,0.793,0.793
0.102,0.865,0.39,0.488,0.61,0.671
0.112,0.86,0.399,0.366,0.793,0.366
0.114,0.865,0.393,0.916,1.038,0.488
0.109,0.863,0.393,0.305,0.916,-0.305
0.106,0.87,0.392,1.099,0.854,0.244
0.109,0.877,0.392,0.488,0.854,-0.122
0.106,0.866,0.395,-14.954,1.221,0.793
0.108,0.86,0.392,0.61,1.038,0.183
0.113,0.872,0.384,-0.61,0.427,0.122
0.107,0.864,0.396,0.488,0.671,0.549
0.108,0.858,0.389,1.831,1.099,-0.305
0.107,0.868,0.395,0.61,1.16,-0.244
0.107,0.874,0.395,0.61,0.793,0.244
0.117,0.879,0.393,0.366,0.977,0.61
0.105,0.869,0.399,0.488,0.793,0.977
0.116,0.873,0.397,0.977,1.038,0.122
0.116,0.871,0.387,-0.183,0.977,0.122
0.111,0.866,0.395,0.854,0.916,-0.366
0.11,0.866,0.39,1.099,1.099,0.244
0.109,0.866,0.398,0.244,0.977,0.244
,,,,,
0.083,1.104,0.39,6.165,11.047,1.343
0.252,0.596,0.5,-68.115,9.644,-3.357
-0.051,0.805,0.526,-71.167,-39.917,-10.437
-0.281,1.722,-0.454,-79.895,29.236,7.69
-0.077,0.439,0.505,77.026,-29.419,-13.916
-0.016,0.89,0.342,-25.94,6.104,2.319
0.164,0.85,0.295,26.733,-2.808,-2.808
0.121,0.952,0.287,-4.272,2.441,-0.366
0.051,0.874,0.314,6.348,0.732,0.061
0.094,0.896,0.306,-4.211,1.648,-3.052
0.063,0.919,0.324,1.587,1.709,0
0.063,0.907,0.309,-0.122,1.526,-0.854
0.083,0.909,0.312,-0.549,1.709,-0.977
0.084,0.898,0.336,1.16,0.244,-0.488
0.083,0.896,0.308,0.854,1.038,-0.305
0.08,0.88,0.306,0.793,1.221,-0.671
0.075,0.903,0.328,2.136,-0.366,-1.648
0.084,0.925,0.295,-3.479,1.099,-0.427
0.072,0.897,0.317,0.305,1.221,-0.61
0.075,0.905,0.335,1.526,0.61,-0.854
0.085,0.922,0.314,-1.587,2.197,-0.305
0.079,0.897,0.321,2.136,0.122,0
0.079,0.892,0.322,2.014,0.854,0.549
0.082,0.927,0.3,-2.319,0.977,-0.427
0.081,0.895,0.315,1.526,-0.061,0.671
0.087,0.897,0.316,1.282,1.221,0.549
0.085,0.907,0.31,-0.244,1.099,-0.488
0.079,0.905,0.319,2.502,0.916,0.305
0.083,0.899,0.316,3.113,1.343,0
0.087,0.897,0.321,-1.282,1.221,0.061
0.079,0.91,0.308,0.793,0.793,0.183
0.083,0.921,0.295,0.305,0.916,0
0.086,0.897,0.314,1.099,0.488,1.16
0.08,0.917,0.302,-0.305,0.305,-0.061
0.086,0.903,0.31,1.221,1.099,-0.244
0.076,0.906,0.314,1.709,1.038,0.366
0.086,0.901,0.315,0.549,0.732,-0.305
0.087,0.907,0.317,1.465,0.549,0.427
0.08,0.907,0.317,0.549,0.793,0.549
0.08,0.903,0.313,0.183,0.916,0.061
0.083,0.897,0.316,1.831,0.916,-0.122
0.087,0.9,0.32,1.465,1.16,-0.671
0.087,0.906,0.313,1.343,0.671,0.122
0.088,0.9,0.312,0,0.977,-0.305
0.087,0.897,0.316,1.404,0.671,-0.488
0.09,0.911,0.32,0.366,1.404,-0.916
0.091,0.909,0.315,0.977,0.671,-0.61
0.087,0.909,0.314,-0.977,0.61,0.488
0.081,0.896,0.322,1.77,0.671,0.488
0.09,0.906,0.312,0.061,0.61,-0.244
0.083,0.911,0.313,0.061,0.305,-0.122
0.082,0.898,0.31,0.549,0.427,-0.244
0.08,0.917,0.305,0.427,0.366,0
0.086,0.895,0.32,-0.244,0.61,-0.549
0.091,0.915,0.314,-0.061,1.099,0.183
0.088,0.911,0.312,1.16,0.916,0.61
0.082,0.905,0.312,0.183,1.221,0.244
0.088,0.909,0.322,1.465,0.854,0.305
0.093,0.912,0.311,-0.488,1.099,0.122
0.086,0.906,0.313,0.244,1.038,0.244
0.087,0.91,0.319,0.427,0.549,0.366
0.086,0.911,0.315,-0.549,0.854,0.488
0.091,0.91,0.312,-0.61,0.916,-0.061
0.082,0.897,0.323,1.709,0.305,1.221
,,,,,
0.738,0.125,0.884,33.569,9.338,0.793
-0.057,0.983,0.481,-8.484,-16.418,-16.235
0.107,0.826,0.305,28.687,2.319,10.925
0.105,0.884,0.397,-0.061,0.183,-9.888
0.075,0.858,0.435,2.991,-5.737,6.348
0.118,0.859,0.399,3.113,-0.61,-14.832
0.104,0.852,0.415,2.991,-3.967,2.014
0.084,0.85,0.404,2.319,-1.343,-0.061
0.106,0.842,0.396,-0.305,0.732,-2.502
0.089,0.879,0.416,-0.732,-0.549,-0.183
0.094,0.871,0.406,0.916,1.099,-0.427
0.1,0.871,0.413,-0.732,0.183,-0.488
0.089,0.858,0.404,1.282,0.122,0.793
0.094,0.867,0.407,-0.244,0.366,-0.366
0.1,0.867,0.407,-0.793,0.305,0.122
0.099,0.869,0.401,-0.061,0,0.488
0.093,0.864,0.403,-0.061,0.183,0.244
0.09,0.877,0.402,-1.221,0.488,-0.122
0.093,0.869,0.407,0.854,0.854,0
0.094,0.866,0.399,0.305,0.854,0
0.092,0.867,0.408,0.244,0.549,0.427
0.099,0.868,0.398,0.488,1.038,0
0.094,0.869,0.412,-0.366,0.61,0.305
0.093,0.858,0.399,0.977,0.732,-0.183
0.089,0.856,0.4,1.16,1.099,-0.549
0.095,0.866,0.405,0.488,1.099,-0.305
0.093,0.865,0.41,0.854,0.488,0.061
0.099,0.874,0.404,0,0.854,0.244
0.1,0.866,0.4,-0.122,0.854,0.122
0.099,0.869,0.397,0.366,0.427,0.427
0.092,0.862,0.406,-0.366,0.854,0.061
0.094,0.859,0.406,0.671,0.854,0.549
0.098,0.872,0.394,0.061,0.732,0.366
0.091,0.866,0.41,-0.427,0.366,0.305
0.092,0.863,0.419,-0.061,1.16,0.305
0.096,0.879,0.393,0.427,0.244,0.305
0.09,0.863,0.401,1.282,0.671,0.305
